chr22	36623927	36709226
chr22	25970645	25992822
chr22	19747932	19747938
chr22	29056235	29122997
chr22	18661698	19010683
chr22	48515896	48517512
chr22	20659546	25101920
chr22	30060945	30109561
chr22	25368038	25496827
chr22	25664617	25966968
chr22	46350577	48434350
chr22	20372834	20456618
chr22	20127283	20144076
chr22	19711076	19712255
chr22	19139026	19147404
chr22	48667790	50065733
chr22	17397497	17726008
chr22	50716020	51197725
chr22	16888898	17290275
chr22	41128509	41677294
chr22	42486661	42540449
chr22	19317113	19319816
