chr22	18609959	18636846
chr22	44427854	44456458
chr22	16431731	16849852
chr22	19058828	19187662
chr22	46189127	50198776
chr22	50384776	50404776
chr22	18661698	19010683
chr22	25368038	26108401
chr22	50493731	50576566
chr22	37933323	37976764
chr22	31032077	31092425
chr22	20345870	25119103
chr22	19711076	19712255
chr22	50713395	51197838
chr22	20127283	20144076
chr22	16888898	17726008
chr22	36614411	36716248
chr22	29045618	29122997
chr22	19747932	19749476
chr22	16087693	16417038
chr22	30021251	30274388
chr22	40827457	41702010
chr22	42486661	42540449
chr22	19317113	19319816
chr22	30708244	30994320
