1_ALL	0.5
1_B	0.4126696733998536
1_B_USLB	0.38250737705342325
2_ALL	0.38275111706959514
2_B	0.4181281923077516
2_B_USLB	0.4755962284901123
3_ALL	0.3729274138726138
3_B	0.3960650065789719
3_B_USLB	0.5030630460766812
4_ALL	0.4080208550445016
4_B	0.39448140222506567
4_B_USLB	0.5160764561254321
5_ALL	0.4176759698122487
5_B	0.38048135357735174
5_B_USLB	0.5403211799216809
6_ALL	0.43990192436553854
6_B	0.3783946896732602
6_B_USLB	0.5569617242016306
7_ALL	0.4530848880987889
7_B	0.3572349170495135
7_B_USLB	0.5663580653582339
8_ALL	0.4544767436433741
8_B	0.35853946172929013
8_B_USLB	0.569838159614297
9_ALL	0.45508269270709534
9_B	0.38854463372216735
9_B_USLB	0.571819266340807
10_ALL	0.4648004758658312
10_B	0.3980431683144281
10_B_USLB	0.5781284844260203
