1_ALL	0.5
1_B	0.6180648613143819
1_B_USLB	0.5790288241281893
2_ALL	0.46656601159469613
2_B	0.5226631871818309
2_B_USLB	0.6152442649067751
3_ALL	0.5524643491107326
3_B	0.5108413001255016
3_B_USLB	0.6049823412724622
4_ALL	0.5729938410200106
4_B	0.5061759648623628
4_B_USLB	0.5992515603436318
5_ALL	0.6170788484612291
5_B	0.5021946769910705
5_B_USLB	0.5911330179957309
6_ALL	0.616324398023346
6_B	0.49904750548336707
6_B_USLB	0.5848783888216394
7_ALL	0.6066582944065787
7_B	0.49406809040737265
7_B_USLB	0.5812740017091508
8_ALL	0.6014473670092456
8_B	0.4948110259454555
8_B_USLB	0.5802897686264016
9_ALL	0.5997691855202503
9_B	0.49254894418427164
9_B_USLB	0.579492509151867
10_ALL	0.5956200513735399
10_B	0.4911847091482014
10_B_USLB	0.5781284844260203
