1_ALL	0.5
1_B	0.32170988072773393
1_B_USLB	0.3348970833714116
2_ALL	0.3777248885577754
2_B	0.4648463024709349
2_B_USLB	0.48442086378345844
3_ALL	0.34332739158065406
3_B	0.47778303477482686
3_B_USLB	0.5205112649328996
4_ALL	0.36197706101592336
4_B	0.4896856299936058
4_B_USLB	0.5286175486938218
5_ALL	0.40182113994496227
5_B	0.48853726122554514
5_B_USLB	0.5451412727197453
6_ALL	0.43789332237830003
6_B	0.48252844393540983
6_B_USLB	0.5625652864199906
7_ALL	0.4682960532751904
7_B	0.48394820994587545
7_B_USLB	0.5723747277167205
8_ALL	0.4653321857741418
8_B	0.4893653070397238
8_B_USLB	0.578466798208714
9_ALL	0.4638177572830239
9_B	0.4826586758132681
9_B_USLB	0.5797978514088196
10_ALL	0.4596686231363135
10_B	0.48006378306824027
10_B_USLB	0.5781284844260203
