1_ALL	0.5
1_B	0.5105874976677636
1_B_USLB	0.5252624891097252
2_ALL	0.4944625461847153
2_B	0.4430056944253624
2_B_USLB	0.554351441839652
3_ALL	0.4950614934038464
3_B	0.4451382840333046
3_B_USLB	0.5618959860192161
4_ALL	0.495000865259826
4_B	0.4699540456625562
4_B_USLB	0.5704642486589443
5_ALL	0.5222310931357153
5_B	0.46857411392644854
5_B_USLB	0.5732081942603744
6_ALL	0.5272134748039128
6_B	0.4682321001909017
6_B_USLB	0.5779120244882199
7_ALL	0.5391714357688011
7_B	0.4703755049859236
7_B_USLB	0.5784882235647212
8_ALL	0.5364756313208807
8_B	0.47692431570736293
8_B_USLB	0.5806375064618051
9_ALL	0.5387481063980891
9_B	0.46931882615828385
9_B_USLB	0.5797978514088196
10_ALL	0.5368226619961866
10_B	0.466353757698907
10_B_USLB	0.5780554945619198
