chr17	36474600	36510265
chr17	15043352	15611753
chr17	25954758	26093532
chr17	14087932	14149302
chr17	71027499	71051043
chr17	78005893	78559726
chr17	18265937	18284408
chr17	7448218	7573899
chr17	70118428	70119651
chr17	16947927	16975346
chr17	45599997	45662523
chr17	9972806	10418323
chr17	524	2771202
chr17	33515100	33520981
chr17	59419930	59500353
chr17	28969561	30328255
chr17	27084300	27543437
chr17	71801554	72693624
chr17	14368262	14423007
chr17	15688145	16727265
chr17	31958239	32937658
chr17	66673046	67239694
chr17	5871306	6748728
chr17	47210307	47283986
chr17	65990512	66123764
chr17	79843738	79849387
chr17	36891707	36909570
chr17	5288696	5847092
chr17	18122659	18128420
chr17	75316212	75563387
chr17	2901447	4844009
chr17	15633425	15674162
chr17	68085257	69107565
chr17	42983602	43297773
chr17	18731401	18925454
chr17	73929151	73955205
chr17	57017876	57665342
chr17	2804894	2819869
chr17	34205639	34245061
chr17	25270397	25910253
chr17	17509895	17599850
chr17	6794675	7167553
chr17	38543534	38785943
chr17	5155470	5257768
chr17	7871029	9868179
chr17	80036331	80814026
chr17	43751673	44019333
chr17	80842746	81048189
chr17	34431766	36248918
chr17	51653254	53041465
chr17	37309585	37850932
chr17	10579971	11709448
chr17	44156472	44787924
chr17	50067818	50359611
chr17	18974002	22263006
chr17	7580558	7585917
chr17	41213891	41975251
