chr17	78226954	78324063
chr17	982049	1527446
chr17	44156472	44787644
chr17	37390589	37442027
chr17	25691100	25854990
chr17	29004620	29342583
chr17	10016214	10418151
chr17	45599997	45662523
chr17	57352956	57456309
chr17	19947874	19986611
chr17	34431766	36248918
chr17	25991971	26061973
chr17	50689	976072
chr17	21529632	22263006
chr17	15633425	15674162
chr17	9988257	9995862
chr17	41276250	41926753
chr17	25343174	25658315
chr17	37521821	37596821
chr17	2355552	2542161
chr17	3990674	4540528
chr17	3090699	3756276
chr17	18852747	18913173
chr17	80917679	81044494
chr17	65990512	66076010
chr17	21192404	21522709
chr17	20088374	20231379
chr17	71839233	72667784
chr17	5407335	5664752
chr17	31998115	32922906
chr17	16691203	16722779
