chr17	28670892	30398720
chr17	7431012	12623364
chr17	37192289	37868516
chr17	79495581	79514678
chr17	524	7394448
chr17	79817154	81085615
chr17	56998236	57752711
chr17	36404484	36552916
chr17	36891707	36912092
chr17	59937124	60021055
chr17	79119182	79225629
chr17	45599997	45662523
chr17	65343021	69344022
chr17	51653199	53076572
chr17	63764888	64931712
chr17	34431766	36248918
chr17	36827963	36886940
chr17	59409261	59501380
chr17	45091068	45238057
chr17	31958239	32937658
chr17	76193187	76220266
chr17	17208129	17271047
chr17	33456877	34094068
chr17	75104942	75602123
chr17	17651915	18454952
chr17	73757328	75099218
chr17	46527989	47630283
chr17	17491775	17600208
chr17	77679923	78686171
chr17	61949399	61973673
chr17	43706885	45067769
chr17	70117098	70120373
chr17	13646827	16763457
chr17	34173922	34246252
chr17	42649082	43659985
chr17	70744801	71260527
chr17	38543534	38785943
chr17	79247324	79304306
chr17	49705771	50774475
chr17	16904459	17027262
chr17	25270397	26445961
chr17	40690376	40705781
chr17	76334943	76422198
chr17	46005979	46314492
chr17	18605286	22263006
chr17	26610150	28565091
chr17	76480943	77432107
chr17	71801554	72728262
chr17	17053389	17189875
chr17	41202961	42122266
chr17	61725612	61933239
chr17	42326686	42340056
