1_ALL	0.5
1_B	0.4626694316909083
1_B_USLB	0.4710033903040376
2_ALL	0.5398594992703021
2_B	0.3966261190724796
2_B_USLB	0.4321764481239267
3_ALL	0.46549600286865844
3_B	0.4299905782929564
3_B_USLB	0.4438173626761976
4_ALL	0.4237424752448798
4_B	0.4204559693496054
4_B_USLB	0.4362914105245659
5_ALL	0.34847564903064887
5_B	0.4625772803140909
5_B_USLB	0.47331405099221296
6_ALL	0.2897182999088513
6_B	0.5019788127236093
6_B_USLB	0.49227677746871257
7_ALL	0.20498140432908307
7_B	0.5005762067828915
7_B_USLB	0.4990253634067836
8_ALL	0.14800886193076596
8_B	0.5005762067828915
8_B_USLB	0.5005851776812613
9_ALL	0.05655332290493628
9_B	0.5
9_B_USLB	0.5000373368790151
10_ALL	0.12918294750975157
10_B	0.5
10_B_USLB	0.5
