1_ALL	0.5
1_B	0.12161858386005304
1_B_USLB	0.2765494713120411
2_ALL	0.3626305733816052
2_B	0.09195498389399327
2_B_USLB	0.2566338052190865
3_ALL	0.30640461697877885
3_B	0.09646688088990096
3_B_USLB	0.2620551017215728
4_ALL	0.2752570350238212
4_B	0.0983159711399808
4_B_USLB	0.14415337758169192
5_ALL	0.3130993186896987
5_B	0.21411467957606145
5_B_USLB	0.1891238989801477
6_ALL	0.3415731621166524
6_B	0.27652645534596515
6_B_USLB	0.30469474524725965
7_ALL	0.33189336651730755
7_B	0.44802351312082433
7_B_USLB	0.30654391216703497
8_ALL	0.3938225839833074
8_B	0.44802351312082433
8_B_USLB	0.4467339667600545
9_ALL	0.4944318805719471
9_B	0.5
9_B_USLB	0.4939721989750592
10_ALL	0.500976796976607
10_B	0.5
10_B_USLB	0.5
