1_ALL	0.5
1_B	0.4533444776475619
1_B_USLB	0.5230088071337712
2_ALL	0.4052212890519795
2_B	0.5107663697794314
2_B_USLB	0.533699388844885
3_ALL	0.34487579462471385
3_B	0.505466047203191
3_B_USLB	0.5181480722313434
4_ALL	0.4097471589216371
4_B	0.5032675964634663
4_B_USLB	0.5063026840729365
5_ALL	0.47500515563910967
5_B	0.5044996650685191
5_B_USLB	0.508480290795021
6_ALL	0.4773376262602411
6_B	0.5019788127236093
6_B_USLB	0.5035033130385665
7_ALL	0.5018256610513175
7_B	0.5005762067828915
7_B_USLB	0.5019036903285399
8_ALL	0.5168227399549057
8_B	0.5005762067828915
8_B_USLB	0.4987280499218923
9_ALL	0.5110899739790562
9_B	0.5
9_B_USLB	0.5000373368790151
10_ALL	0.5035751430243883
10_B	0.5
10_B_USLB	0.5
