1_ALL	0.5
1_B	0.5616510259680235
1_B_USLB	0.6249231162658843
2_ALL	0.5905083623056147
2_B	0.5106486945835685
2_B_USLB	0.5370327845592593
3_ALL	0.5586072351037074
3_B	0.5028002014043471
3_B_USLB	0.5169795139213545
4_ALL	0.5405645578595084
4_B	0.5003422608816401
4_B_USLB	0.5045536615943137
5_ALL	0.5110061685733757
5_B	0.5044996650685191
5_B_USLB	0.5093655999562794
6_ALL	0.48681086072396734
6_B	0.5019788127236093
6_B_USLB	0.5047268859630284
7_ALL	0.4810822608376367
7_B	0.5005762067828915
7_B_USLB	0.5032913448640955
8_ALL	0.48695915644101634
8_B	0.5005762067828915
8_B_USLB	0.5005851776812613
9_ALL	0.5005926629913519
9_B	0.5
9_B_USLB	0.5000373368790151
10_ALL	0.5075358895441752
10_B	0.5
10_B_USLB	0.5
