1_ALL	0.5
1_B	0.4034555760463415
1_B_USLB	0.4939895058301912
2_ALL	0.509859385809305
2_B	0.3904235667631298
2_B_USLB	0.437601841179696
3_ALL	0.42112929659588627
3_B	0.42567313475073015
3_B_USLB	0.44648391734845116
4_ALL	0.36896475085558716
4_B	0.415718831484402
4_B_USLB	0.4322435609110079
5_ALL	0.32760938692892805
5_B	0.46034691202548966
5_B_USLB	0.4713960248103672
6_ALL	0.28731468054186365
6_B	0.5019788127236093
6_B_USLB	0.49161440276512575
7_ALL	0.20174697444973755
7_B	0.5005762067828915
7_B_USLB	0.49879840327992336
8_ALL	0.13816624673505026
8_B	0.5005762067828915
8_B_USLB	0.5005851776812613
9_ALL	0.04773684607157591
9_B	0.5
9_B_USLB	0.5000373368790151
10_ALL	0.13105913388769802
10_B	0.5
10_B_USLB	0.5
